117758,725,2007-04-20T19:10:00.000-07:00,0,4,0.0
117758,1347,2007-06-04T13:05:00.000-07:00,1,17,0.059
117758,631,2007-04-13T19:05:00.000-07:00,0,2,0.0
117758,1192,2007-05-24T19:05:00.000-07:00,1,15,0.067
117758,3550,2008-04-07T13:35:00.000-07:00,2,4,0.5
117758,802,2007-04-25T19:05:00.000-07:00,1,6,0.167
117758,83,2007-03-05T13:05:00.000-08:00,0,1,0.0
117758,864,2007-04-30T19:05:00.000-07:00,1,8,0.125
117758,1116,2007-05-18T19:05:00.000-07:00,1,14,0.071
117758,3589,2008-04-10T19:05:00.000-07:00,2,5,0.4
117758,3224,2008-03-14T13:05:00.000-07:00,1,1,1.0
117758,3304,2008-03-19T19:05:00.000-07:00,2,3,0.667
117758,1038,2007-05-13T13:35:00.000-07:00,1,12,0.083
117758,1487,2007-06-15T19:05:00.000-07:00,1,17,0.059
117758,3890,2008-05-02T19:15:00.000-07:00,2,6,0.333
117758,4282,2008-05-30T13:20:00.000-07:00,2,8,0.25
117758,932,2007-05-05T12:55:00.000-07:00,1,10,0.1
124417,237,2007-03-15T13:05:00.000-07:00,1,2,0.5
124417,83,2007-03-05T13:05:00.000-08:00,0,1,0.0
133226,10015,2010-05-15T19:05:00.000-07:00,17,60,0.283
133226,1011,2007-05-11T19:10:00.000-07:00,28,117,0.239
133226,1026,2007-05-12T14:45:00.000-07:00,31,121,0.256
133226,1126,2007-05-19T18:05:00.000-07:00,37,139,0.266
133226,1210,2007-05-25T19:10:00.000-07:00,41,150,0.273
133226,1245,2007-05-28T13:10:00.000-07:00,45,160,0.281
133226,1863,2007-07-15T13:10:00.000-07:00,55,191,0.288
133226,2066,2007-07-29T13:05:00.000-07:00,52,179,0.291
133226,2364,2007-08-20T19:10:00.000-07:00,46,160,0.288
133226,2532,2007-09-01T11:10:00.000-07:00,45,156,0.288
133226,3447,2008-03-29T13:05:00.000-07:00,8,32,0.25
133226,3788,2008-04-24T12:35:00.000-07:00,10,45,0.222
133226,3963,2008-05-07T19:11:00.000-07:00,12,49,0.245
133226,4317,2008-06-01T13:10:00.000-07:00,16,66,0.242
133226,4365,2008-06-05T12:10:00.000-07:00,19,70,0.271
133226,5254,2008-08-12T19:10:00.000-07:00,26,88,0.295
133226,5515,2008-08-31T13:05:00.000-07:00,26,84,0.31
133226,6224,2009-03-15T13:15:00.000-07:00,4,24,0.167
133226,6231,2009-03-16T13:05:00.000-07:00,5,26,0.192
133226,6285,2009-03-20T13:05:00.000-07:00,7,30,0.233
133226,6519,2009-04-06T19:10:00.000-07:00,16,56,0.286
133226,7094,2009-05-19T19:11:00.000-07:00,26,99,0.263
